year,bin_center,real,unweighted,permuted_mean,permuted_lo,permuted_hi,dirichlet_mean,dirichlet_lo,dirichlet_hi
2000,-0.3299999999999999,0.0065507684555303,0.0068027210884353,0.0046082136558327,0.0022675736961451,0.0076908541194255,0.0037179810195683,0.0020156210632401,0.0056752330561854
2000,-0.3099999999999999,0.0032753842277651,0.0057949105568153,0.0046804400772654,0.0022675736961451,0.0087112622826908,0.003854035441337,0.001763668430335,0.0062988158226253
2000,-0.29,0.0040312421264802,0.0047871000251952,0.004676240866717,0.0025195263290501,0.0081947593852355,0.0039993281263122,0.0022675736961451,0.0060468631897203
2000,-0.27,0.0040312421264802,0.0032753842277651,0.0047056353405559,0.0025195263290501,0.0090702947845804,0.0040824724951709,0.0022675736961451,0.0060468631897203
2000,-0.25,0.0040312421264802,0.0032753842277651,0.0049407911312673,0.0025195263290501,0.0075585789871504,0.0044696397077349,0.0025195263290501,0.0068027210884353
2000,-0.2299999999999999,0.0040312421264802,0.0035273368606701,0.0050314940791131,0.0025195263290501,0.0090828924162257,0.0045695809187872,0.0027714789619551,0.0066830435878054
2000,-0.2099999999999999,0.0047871000251952,0.0057949105568153,0.00541110271269,0.002891156462585,0.0110859158478206,0.0047686234987822,0.0027714789619551,0.0070546737213403
2000,-0.1899999999999999,0.0037792894935752,0.0047871000251952,0.0053901066599479,0.0030234315948601,0.0093600403124212,0.0050340136054421,0.0030234315948601,0.0076908541194255
2000,-0.1699999999999999,0.0040312421264802,0.0073066263542454,0.0056706139245821,0.0032753842277651,0.0097190728143108,0.0052876459225665,0.0030234315948601,0.0078105316200554
2000,-0.15,0.0042831947593852,0.0047871000251952,0.0057327622406987,0.0032753842277651,0.010859158478206,0.0055580750818846,0.00314310909549,0.0081947593852355
2000,-0.13,0.0042831947593852,0.0055429579239103,0.0060493827160493,0.0027714789619551,0.0120937263794406,0.0057428403460149,0.0032753842277651,0.0084467120181405
2000,-0.1099999999999999,0.0037792894935752,0.0047871000251952,0.006116570084824,0.003395061728395,0.0119740488788107,0.0064474678760393,0.0040312421264802,0.0104623330813806
2000,-0.0899999999999999,0.0060468631897203,0.0050390526581002,0.0061442848744436,0.0035273368606701,0.012238599143361,0.0066801041404216,0.0040312421264802,0.0114701436130007
2000,-0.0699999999999999,0.0062988158226253,0.0065507684555303,0.0062753002435542,0.0032753842277651,0.0115898211136306,0.0072453178802385,0.0040312421264802,0.0131015369110607
2000,-0.0499999999999999,0.0055429579239103,0.0078105316200554,0.0066330729822793,0.0037792894935752,0.0119740488788107,0.0079692617787855,0.0047871000251952,0.0144935752078609
2000,-0.03,0.0151171579743008,0.0118417737465356,0.0068581506676744,0.0037792894935752,0.0134857646762408,0.0085386747291509,0.0050390526581002,0.0155013857394809
2000,-0.01,0.0141093474426807,0.0153691106072058,0.0075627781976988,0.0041509196271101,0.013246409674981,0.0094272276811959,0.0055429579239103,0.0168808264046359
2000,0.01,0.0085663895187704,0.018896447467876,0.0075123876711178,0.0045351473922902,0.0124779541446208,0.0098278323675149,0.0060468631897203,0.016509196271101
2000,0.03,0.0073066263542454,0.0120937263794406,0.007490551776266,0.0042831947593852,0.0129818594104308,0.0104501553707903,0.0064184933232552,0.0171453766691861
2000,0.05,0.0093222474174855,0.0100781053162005,0.0075300243554211,0.0045351473922902,0.0126102292768959,0.0104409171075838,0.0068027210884353,0.0166414714033761
2000,0.07,0.0100781053162005,0.0118417737465356,0.0075736961451247,0.0042831947593852,0.0127299067775258,0.010403124212648,0.0068027210884353,0.0168934240362811
2000,0.09,0.0108339632149155,0.0128495842781557,0.0079533047787016,0.0047871000251952,0.0138573948097757,0.0105416981607458,0.0073066263542454,0.0157785336356764
2000,0.1100000000000001,0.0123456790123456,0.0125976316452506,0.0080188124632569,0.0051587301587301,0.013869992441421,0.0107172251616696,0.0073066263542454,0.0142416225749559
2000,0.1300000000000001,0.0125976316452506,0.0120937263794406,0.0082069370958259,0.0050390526581002,0.0128495842781557,0.0112505249013185,0.0076782564877802,0.0168808264046359
2000,0.15,0.0115898211136306,0.0100781053162005,0.0081901402536323,0.0049067775258251,0.0137377173091458,0.0115721844293273,0.0076782564877802,0.0176366843033509
2000,0.1699999999999999,0.0095742000503905,0.0125976316452506,0.0086318972033257,0.0052910052910052,0.0142416225749559,0.01164441085076,0.0080624842529604,0.0181405895691609
2000,0.1899999999999999,0.0136054421768707,0.0158730158730158,0.0084975224657764,0.0055429579239103,0.0133534895439657,0.0123675149071974,0.0079302091206853,0.0192806752330561
2000,0.2099999999999999,0.0083144368858654,0.0128495842781557,0.0087435962039136,0.0056626354245401,0.0134857646762408,0.0121987066431511,0.0083144368858654,0.0187767699672461
2000,0.2299999999999999,0.0143613000755857,0.0178886369362559,0.0087847484672881,0.0057949105568153,0.0136054421768707,0.012143277063912,0.0080624842529604,0.0180209120685311
2000,0.25,0.0115898211136306,0.0151171579743008,0.0088855295204501,0.0057949105568153,0.0146132527084908,0.0118602502729487,0.0081821617535903,0.016761148904006
2000,0.27,0.0163769211388259,0.0123456790123456,0.0088897287309985,0.0055429579239103,0.0142416225749559,0.0120080624842529,0.0081821617535903,0.0181405895691609
2000,0.29,0.0100781053162005,0.0141093474426807,0.0090367011001931,0.0057949105568153,0.014373897707231,0.0115133954816494,0.0076782564877802,0.0176492819349962
2000,0.31,0.0100781053162005,0.0171327790375409,0.0092113882590073,0.0060468631897203,0.0144935752078609,0.0113571848492483,0.0080624842529604,0.0156210632401108
2000,0.33,0.0093222474174855,0.0100781053162005,0.0093482825228857,0.0060468631897203,0.014625850340136,0.0112782396909381,0.0078105316200554,0.0166288737717309
2000,0.3500000000000001,0.0138573948097757,0.0100781053162005,0.0092600991013689,0.0060468631897203,0.0152620307382211,0.0105433778449651,0.0070546737213403,0.0148652053413958
2000,0.3700000000000001,0.0090702947845804,0.0110859158478206,0.0091853531536071,0.0056626354245401,0.0139896699420508,0.0104325186864869,0.0070546737213403,0.014877802973041
2000,0.3900000000000001,0.0108339632149155,0.0110859158478206,0.0090215839422188,0.0054106827916351,0.0144935752078609,0.0099538086839674,0.0068027210884353,0.0136054421768707
2000,0.41,0.0070546737213403,0.0093222474174855,0.0090728143109095,0.0055429579239103,0.0144935752078609,0.0096161921558747,0.0065507684555303,0.0129818594104308
2000,0.4299999999999999,0.0098261526832955,0.0093222474174855,0.0093239271017049,0.0057949105568153,0.0142416225749559,0.0094095909968926,0.0065507684555303,0.0125976316452506
2000,0.4499999999999999,0.0100781053162005,0.0095742000503905,0.0086486940455194,0.0052910052910052,0.0125976316452506,0.009249181153943,0.0060468631897203,0.0124779541446208
2000,0.47,0.0062988158226253,0.0093222474174855,0.0087427563618039,0.0056626354245401,0.0131015369110607,0.0089006466784244,0.0060468631897203,0.0123456790123456
2000,0.49,0.0100781053162005,0.0093222474174855,0.0087486352565717,0.0054106827916351,0.0141093474426807,0.0087486352565717,0.0062988158226253,0.0115898211136306
2000,0.51,0.0090702947845804,0.0093222474174855,0.0088074242042496,0.0051587301587301,0.0126102292768959,0.0084202569916855,0.0055429579239103,0.0113378684807256
2000,0.53,0.0093222474174855,0.0083144368858654,0.0087276392038296,0.0055429579239103,0.0139896699420508,0.0084605694129503,0.0057949105568153,0.0117220962459057
2000,0.55,0.0062988158226253,0.0078105316200554,0.0088678928361468,0.0056626354245401,0.014121945074326,0.0081901402536323,0.0054106827916351,0.0113378684807256
2000,0.5700000000000001,0.0065507684555303,0.0090702947845804,0.0086932056773326,0.0055429579239103,0.0128621819098009,0.0080734022003863,0.0052910052910052,0.0110859158478206
2000,0.5900000000000001,0.0088183421516754,0.0068027210884353,0.0088384983623078,0.0052910052910052,0.013869992441421,0.0078315276727975,0.0050390526581002,0.0108339632149155
2000,0.6100000000000001,0.0062988158226253,0.0047871000251952,0.0089779121525153,0.0056626354245401,0.0134857646762408,0.0076165280927185,0.0050390526581002,0.0110859158478206
2000,0.6300000000000001,0.0068027210884353,0.0093222474174855,0.008814142941127,0.0054106827916351,0.0139896699420508,0.0073612160913748,0.0047871000251952,0.0100781053162005
2000,0.6500000000000001,0.0100781053162005,0.0078105316200554,0.0091223649953808,0.0051587301587301,0.0143864953388762,0.0073377005123036,0.0045351473922902,0.0105820105820105
2000,0.67,0.0080624842529604,0.0052910052910052,0.0087234399932812,0.0057949105568153,0.013869992441421,0.0073477786176198,0.00477450239355,0.0104623330813806
2000,0.69,0.0060468631897203,0.0055429579239103,0.0087948265726043,0.0051587301587301,0.0137629125724363,0.0071092634584698,0.0045351473922902,0.0098261526832955
2000,0.71,0.0068027210884353,0.0052910052910052,0.0091929117325942,0.0052910052910052,0.0156210632401108,0.0071991265642059,0.0042831947593852,0.0122260015117157
2000,0.73,0.0085663895187704,0.0040312421264802,0.0088569748887209,0.0050390526581002,0.0157533383723859,0.0070042831947593,0.0040312421264802,0.0119740488788107
2000,0.75,0.0062988158226253,0.0060468631897203,0.0092357436801881,0.00477450239355,0.016509196271101,0.0072352397749223,0.0040312421264802,0.0137629125724363
2000,0.77,0.0085663895187704,0.0047871000251952,0.0097656840513983,0.0049067775258251,0.0173973293020911,0.0074208448811623,0.0037792894935752,0.0142416225749559
2000,0.79,0.0068027210884353,0.0075585789871504,0.0099109767363735,0.0054106827916351,0.0187767699672461,0.007944066515495,0.0040312421264802,0.0171705719324766
2000,0.81,0.0057949105568153,0.0057949105568153,0.0101217771059041,0.00314310909549,0.0197845804988662,0.008761232888217,0.0040312421264802,0.0190287226001511
2000,0.8300000000000001,0.0052910052910052,0.0065507684555303,0.0111892164273116,0.0006235827664399,0.0249685059208868,0.0097833207357016,0.0042831947593852,0.0209120685311161
2000,0.8500000000000001,0.0062988158226253,0.0110859158478206,0.0125959519610313,0.0006235827664399,0.0286155202821869,0.0117510707986898,0.0044028722600151,0.0228080120937263
2000,0.8700000000000001,0.0045351473922902,0.0173847316704459,0.0153623918703283,0.000755857898715,0.0352292768959434,0.0147938187620727,0.0047871000251952,0.0305114638447971
2000,0.8900000000000001,0.0060468631897203,0.0148652053413958,0.0180532459897539,0.000251952632905,0.0482804232804232,0.0199689258419417,0.0060468631897203,0.0402431342907532
2000,0.91,0.0060468631897203,0.0340136054421768,0.0243193079701016,0.00050390526581,0.0635676492819349,0.027657680356093,0.0073066263542454,0.0545540438397581
2000,0.93,0.0062988158226253,0.0508944318468128,0.033803644914756,0.0001196775006298,0.0998110355253209,0.0392046695221298,0.0035273368606701,0.0689153439153439
2000,0.95,0.0098261526832955,0.072814310909549,0.0437129419669101,0.0,0.1011778785588309,0.0513093138489963,0.00100781053162,0.0958427815570671
2000,0.97,0.0277147896195515,0.0025195263290501,0.0482363315696649,0.0,0.1457986898463088,0.0405190224237843,0.000251952632905,0.1204333585285966
2000,0.99,0.1738473167044595,0.00100781053162,0.0224044679600235,0.00100781053162,0.1339317208364827,0.0065894011925757,0.00100781053162,0.0627299067775257
2002,-0.99,0.0130845650593651,0.001211533801793,0.0025975284710443,0.001211533801793,0.0062999757693239,0.0023536063322833,0.001211533801793,0.0060576690089653
2002,-0.97,0.0598497698085776,0.0009692270414344,0.0026992973103949,0.0,0.0122425490671189,0.0019683385833131,0.0,0.0100193845408286
2002,-0.95,0.0554882481221226,0.0,0.0046910588805427,0.0001150957111703,0.0229161618609159,0.0040045230595266,0.0,0.0271989338502543
2002,-0.93,0.0373152410952265,0.0009692270414344,0.007681124303368,0.0002423067603586,0.0471589532347952,0.0069097811162264,0.0002423067603586,0.0446086745820208
2002,-0.91,0.0196268475890477,0.0048461352071722,0.0107664970519344,0.0002423067603586,0.0522473952023261,0.0101478071238187,0.0002423067603586,0.0547734431790646
2002,-0.89,0.0145384056215168,0.0029076811243033,0.0126451821339148,0.0003574024715289,0.0470075115095711,0.0121363379371617,0.0003574024715289,0.0467894354252483
2002,-0.87,0.0087230433729101,0.0060576690089653,0.0153008642274452,0.0004846135207172,0.0448388660043615,0.0137186010823035,0.0003574024715289,0.0451962684758904
2002,-0.85,0.007511509571117,0.0050884419675308,0.0160366690897342,0.0007269202810758,0.0450145384056214,0.0147734431790646,0.0008420159922461,0.0430518536467167
2002,-0.8300000000000001,0.0079961230918342,0.0116307244972134,0.0161707454971327,0.0007269202810758,0.0379634116791858,0.0149365963977061,0.001211533801793,0.0385267748970196
2002,-0.81,0.0038769081657378,0.0196268475890477,0.0160746304821904,0.0013266295129634,0.0368548582505451,0.0154438252160568,0.0013266295129634,0.0353767870123576
2002,-0.79,0.0048461352071722,0.0198691543494063,0.0152289798885388,0.0014538405621516,0.030924400290768,0.0152612874565867,0.0018112430336806,0.0353767870123576
2002,-0.77,0.004361521686455,0.0159922461836685,0.0144439059849769,0.0013266295129634,0.0310516113399563,0.0143259833616024,0.0021807608432275,0.0309001696147322
2002,-0.75,0.0021807608432275,0.0242306760358614,0.0138591390033115,0.0019384540828689,0.0293433486794281,0.0137436394475405,0.0025381633147564,0.0292040222922219
2002,-0.73,0.0036346014053792,0.0247152895565786,0.0127832969873192,0.0029076811243033,0.0271383571601647,0.0124755674016638,0.0033922946450205,0.0261812454567482
2002,-0.71,0.0019384540828689,0.0179307002665374,0.0120814150714804,0.0026532590259268,0.0250848073661255,0.0120159922461836,0.0029076811243033,0.0226617397625393
2002,-0.69,0.0048461352071722,0.0222922219529924,0.0112995719247233,0.0033922946450205,0.0227889508117276,0.0113609563040142,0.0032650835958323,0.0232614489944269
2002,-0.6699999999999999,0.0009692270414344,0.011873031257572,0.0106857281318148,0.0036346014053792,0.0226617397625393,0.0105855746708666,0.0033922946450205,0.0218197237702931
2002,-0.6499999999999999,0.0038769081657378,0.0125999515386479,0.010239883692755,0.0036346014053792,0.0205960746304821,0.0099184233906792,0.0031499878846619,0.0203658832081414
2002,-0.63,0.0033922946450205,0.0094499636539859,0.0098029238349083,0.0033922946450205,0.0198691543494063,0.0093215410709958,0.0031499878846619,0.0202386721589532
2002,-0.61,0.0031499878846619,0.0072692028107584,0.0091276956627089,0.0033922946450205,0.0190271383571601,0.0088288506582666,0.0026653743639447,0.0194208868427428
2002,-0.5900000000000001,0.0038769081657378,0.0065422825296825,0.0085501978838542,0.0033922946450205,0.0175732977950084,0.0082158145545594,0.0025381633147564,0.017815604555367
2002,-0.5700000000000001,0.0029076811243033,0.0089653501332687,0.0082158145545593,0.0032650835958323,0.0169614732251029,0.0077344317906469,0.0029076811243033,0.0174460867458202
2002,-0.55,0.0029076811243033,0.0053307487278895,0.007970277037396,0.0030227768354737,0.0179428156045553,0.0073241256764397,0.0024230676035861,0.0172037799854615
2002,-0.53,0.0019384540828689,0.0036346014053792,0.0074275098941927,0.0033922946450205,0.0156469590501574,0.0069679347387125,0.0026653743639447,0.0150351344802519
2002,-0.51,0.0026653743639447,0.0053307487278895,0.0073661255149018,0.0032650835958323,0.0169735885631209,0.0067409740731766,0.0026653743639447,0.0149079234310637
2002,-0.49,0.0021807608432275,0.0033922946450205,0.0072934334867942,0.0033922946450205,0.0161194572328567,0.0064017446086745,0.0026653743639447,0.0139386963896292
2002,-0.47,0.0029076811243033,0.0038769081657378,0.0071060495921169,0.0031499878846619,0.0140537921007996,0.0060810919958,0.0026653743639447,0.0134783135449478
2002,-0.4499999999999999,0.0038769081657378,0.0053307487278895,0.0071553186333898,0.0030227768354737,0.0149200387690816,0.0059042080607382,0.0024230676035861,0.0133389871577416
2002,-0.43,0.0026653743639447,0.0038769081657378,0.0070220499151926,0.0031499878846619,0.0149079234310637,0.0058064776673935,0.0029076811243033,0.0127271625878361
2002,-0.41,0.0016961473225102,0.0026653743639447,0.006941280995073,0.0031499878846619,0.0146656166707051,0.0058129391810031,0.0029076811243033,0.011873031257572
2002,-0.39,0.0019384540828689,0.0031499878846619,0.0069663193603101,0.0032650835958323,0.0135812939181003,0.0056974396252322,0.002780470075115,0.0113884177368548
2002,-0.37,0.0031499878846619,0.0038769081657378,0.0068968580890073,0.0032650835958323,0.0128664889750423,0.0058379775462402,0.0029076811243033,0.0107887085049672
2002,-0.35,0.0033922946450205,0.0062999757693239,0.0072094338098699,0.0036346014053792,0.0158771504724981,0.0058016315321864,0.0030227768354737,0.0105464017446086
2002,-0.3299999999999999,0.0033922946450205,0.0067845892900411,0.0071141264841289,0.0032650835958323,0.0145384056215168,0.0062280914304175,0.0029076811243033,0.0110310152653258
2002,-0.3099999999999999,0.0036346014053792,0.0053307487278895,0.0073079718924157,0.0036346014053792,0.0149200387690816,0.0062167837816008,0.0031499878846619,0.0112733220256845
2002,-0.29,0.0041192149260964,0.0060576690089653,0.0077231241418302,0.0036346014053792,0.0169614732251029,0.0066529359502463,0.0032650835958323,0.0136963896292706
2002,-0.27,0.0031499878846619,0.0053307487278895,0.0079032388336967,0.0033922946450205,0.0182093530409498,0.007048703658832,0.0033922946450205,0.0136055245941361
2002,-0.25,0.0046038284468136,0.0046038284468136,0.0080890073499717,0.0035073903561909,0.0177005088441967,0.0074614328406429,0.0035073903561909,0.0155197480009692
2002,-0.2299999999999999,0.0041192149260964,0.0072692028107584,0.0082626605282287,0.0038769081657378,0.0180579113157257,0.0079218156853242,0.0033922946450205,0.0183244487521201
2002,-0.2099999999999999,0.0048461352071722,0.0067845892900411,0.0087028511428802,0.0041192149260964,0.018173007026896,0.0085736208706889,0.0038769081657378,0.0200084807366125
2002,-0.1899999999999999,0.0046038284468136,0.007511509571117,0.0090655035942169,0.004361521686455,0.0198812696874242,0.0091866569743962,0.0042343106372667,0.019754058638236
2002,-0.1699999999999999,0.0048461352071722,0.0067845892900411,0.0091600032307568,0.004361521686455,0.0185425248364429,0.0100654228252968,0.0044766173976253,0.0225345287133511
2002,-0.15,0.0038769081657378,0.0121153380179307,0.0096203860754381,0.0048461352071722,0.0192694451175187,0.0106049592116953,0.0046038284468136,0.0221771262418221
2002,-0.13,0.0041192149260964,0.0116307244972134,0.0098659235926015,0.0044766173976253,0.020965592440029,0.0112963411679185,0.004361521686455,0.0234007753816331
2002,-0.1099999999999999,0.0062999757693239,0.0164768597043857,0.010487844277522,0.0044766173976253,0.0201114611097649,0.0120902996526936,0.0049612309183426,0.0230191422340683
2002,-0.0899999999999999,0.0087230433729101,0.0152653259025926,0.0105201518455698,0.0048461352071722,0.0196268475890477,0.0127025280671997,0.0053307487278895,0.0234007753816331
2002,-0.0699999999999999,0.0087230433729101,0.0159922461836685,0.0106647282125837,0.0050884419675308,0.0196389629270656,0.0135384863904369,0.0058153622486067,0.02447298279622
2002,-0.0499999999999999,0.0084807366125514,0.018173007026896,0.0111889185041595,0.0055730554882481,0.0191422340683305,0.0141184072368952,0.0066573782408529,0.0235158710928034
2002,-0.03,0.0087230433729101,0.0242306760358614,0.0112462644374444,0.0055730554882481,0.0208504967288587,0.0143065988207737,0.0066573782408529,0.0236309668039738
2002,-0.01,0.0079961230918342,0.0176883935061788,0.0115152249414425,0.005930457959777,0.0202386721589532,0.0149575963169372,0.0083535255633632,0.0239883692755027
2002,0.01,0.0104191906954204,0.0159922461836685,0.0119061465148211,0.0053307487278895,0.0199963653985946,0.0152314029561424,0.0079840077538163,0.0233886600436152
2002,0.03,0.0096922704143445,0.0188999273079718,0.0120523382602374,0.0061727647201356,0.0208504967288587,0.0151409417656085,0.0085837169857039,0.0238853889023503
2002,0.05,0.0101768839350617,0.0188999273079718,0.0119651078265083,0.0070268960503998,0.0202386721589532,0.0153501332687181,0.0094499636539859,0.0232735643324448
2002,0.07,0.0130845650593651,0.021322994911558,0.0121856069784347,0.0065422825296825,0.0224315483401986,0.0153622486067361,0.0098073661255149,0.0235158710928034
2002,0.09,0.0125999515386479,0.0179307002665374,0.0123891446571359,0.0061727647201356,0.0223043372910104,0.0152281721993377,0.0099345771747031,0.0227768354737097
2002,0.1100000000000001,0.0077538163314756,0.0208383813908408,0.0131249495194249,0.0067724739520232,0.0250848073661255,0.0150989419271464,0.0096922704143445,0.0224194330021807
2002,0.1300000000000001,0.0191422340683305,0.0159922461836685,0.0135425248364429,0.0072692028107584,0.027429125272595,0.01495275018173,0.0096922704143445,0.0226617397625393
2002,0.15,0.0142960988611582,0.0125999515386479,0.0132751797108472,0.0071419917615701,0.0292645989823115,0.014642597528471,0.0096922704143445,0.0235158710928034
2002,0.1699999999999999,0.0121153380179307,0.0172037799854615,0.0135441402148453,0.0062757450932881,0.0302701720377997,0.0143647524432598,0.0096922704143445,0.0226738551005572
2002,0.1899999999999999,0.0092076568936273,0.0142960988611582,0.013704062676682,0.0058032469105888,0.0284771020111461,0.0140335998707697,0.0089653501332687,0.0219348194814635
2002,0.2099999999999999,0.0155076326629512,0.0135691785800823,0.0128640659074388,0.0059183426217591,0.0245214441482916,0.0137210241499071,0.0088381390840804,0.0235158710928034
2002,0.2299999999999999,0.0109038042161376,0.0147807123818754,0.0130457959777077,0.0036346014053792,0.0243821177610855,0.0133850254422098,0.0079961230918342,0.0210806881511994
2002,0.25,0.0155076326629512,0.0092076568936273,0.0128495275018173,0.002780470075115,0.0236309668039738,0.0131540263306679,0.0084807366125514,0.0218197237702931
2002,0.27,0.0147807123818754,0.0101768839350617,0.0134213714562636,0.0016961473225102,0.0331051611339956,0.013112834181407,0.0081112188030046,0.0247274048945965
2002,0.29,0.0123576447782893,0.0125999515386479,0.0138526774897019,0.001211533801793,0.0413920523382601,0.0128067199741539,0.0073842985219287,0.0288587351587109
2002,0.31,0.0092076568936273,0.0123576447782893,0.0139487925046442,0.0007269202810758,0.0459716501090379,0.0131596801550763,0.0073842985219287,0.0283620062999757
2002,0.33,0.0104191906954204,0.0096922704143445,0.0136095630401421,0.0009692270414344,0.0354010176883934,0.0131314110330344,0.0070147807123818,0.0313423794523866
2002,0.3500000000000001,0.0113884177368548,0.0094499636539859,0.0134787173895485,0.0004846135207172,0.0375575478555851,0.0134068330506421,0.0065422825296825,0.0325963169372425
2002,0.3700000000000001,0.010661497455779,0.0072692028107584,0.0138066392052338,0.0004846135207172,0.0363702447298279,0.014258137468702,0.0054216137630239,0.0390235037557547
2002,0.3900000000000001,0.0087230433729101,0.0116307244972134,0.0143720216460705,0.0002423067603586,0.0440998303852677,0.0149955577093934,0.0025381633147564,0.0436394475405863
2002,0.41,0.010661497455779,0.0058153622486067,0.0142080607382279,0.0004846135207172,0.0436273322025684,0.0155367094741943,0.0018112430336806,0.0464078022776835
2002,0.4299999999999999,0.007511509571117,0.0104191906954204,0.0148105968823196,0.0002423067603586,0.0450690574267022,0.0156691705031903,0.001568936273322,0.0467773200872304
